66,0.5456000,0.3168000,0.0000000
67,0.4576000,0.3168000,0.0000000
68,0.5720000,0.2288000,0.0000000
69,0.6600000,0.2288000,0.0000000
70,0.6600000,0.3168000,0.0000000
71,0.5720000,0.3168000,0.0000000
72,0.0000000,0.3432000,0.0000000
73,0.0880000,0.3432000,0.0000000
74,0.0880000,0.4312000,0.0000000
75,0.0000000,0.4312000,0.0000000
76,0.1144000,0.3432000,0.0000000
77,0.2024000,0.3432000,0.0000000
78,0.2024000,0.4312000,0.0000000
79,0.1144000,0.4312000,0.0000000
80,0.2288000,0.3432000,0.0000000
81,0.3168000,0.3432000,0.0000000
82,0.3168000,0.4312000,0.0000000
83,0.2288000,0.4312000,0.0000000
84,0.3432000,0.3432000,0.0000000
85,0.4312000,0.3432000,0.0000000
86,0.4312000,0.4312000,0.0000000
87,0.3432000,0.4312000,0.0000000
88,0.4576000,0.3432000,0.0000000
89,0.5456000,0.3432000,0.0000000
90,0.5456000,0.4312000,0.0000000
91,0.4576000,0.4312000,0.0000000
92,0.5720000,0.3432000,0.0000000
93,0.6600000,0.3432000,0.0000000
94,0.6600000,0.4312000,0.0000000
95,0.5720000,0.4312000,0.0000000
96,0.0000000,0.4576000,0.0000000
97,0.0880000,0.4576000,0.0000000
98,0.0880000,0.5456000,0.0000000
99,0.0000000,0.5456000,0.0000000
100,0.1144000,0.4576000,0.0000000
101,0.2024000,0.4576000,0.0000000
102,0.2024000,0.5456000,0.0000000
103,0.1144000,0.5456000,0.0000000
104,0.2288000,0.4576000,0.0000000
105,0.3168000,0.4576000,0.0000000
106,0.3168000,0.5456000,0.0000000
107,0.2288000,0.5456000,0.0000000
108,0.3432000,0.4576000,0.0000000
109,0.4312000,0.4576000,0.0000000
110,0.4312000,0.5456000,0.0000000
111,0.3432000,0.5456000,0.0000000
112,0.4576000,0.4576000,0.0000000
113,0.5456000,0.4576000,0.0000000
114,0.5456000,0.5456000,0.0000000
115,0.4576000,0.5456000,0.0000000
116,0.5720000,0.4576000,0.0000000
117,0.6600000,0.4576000,0.0000000
118,0.6600000,0.5456000,0.0000000
119,0.5720000,0.5456000,0.0000000
120,0.0000000,0.5720000,0.0000000
121,0.0880000,0.5720000,0.0000000
122,0.0880000,0.6600000,0.0000000
123,0.0000000,0.6600000,0.0000000
124,0.1144000,0.5720000,0.0000000
125,0.2024000,0.5720000,0.0000000
126,0.2024000,0.6600000,0.0000000
127,0.1144000,0.6600000,0.0000000
128,0.2288000,0.5720000,0.0000000
129,0.3168000,0.5720000,0.0000000
130,0.3168000,0.6600000,0.0000000
131,0.2288000,0.6600000,0.0000000
132,0.3432000,0.5720000,0.0000000
133,0.4312000,0.5720000,0.0000000
134,0.4312000,0.6600000,0.0000000
135,0.3432000,0.6600000,0.0000000
136,0.4576000,0.5720000,0.0000000
137,0.5456000,0.5720000,0.0000000
138,0.5456000,0.6600000,0.0000000
139,0.4576000,0.6600000,0.0000000
140,0.5720000,0.5720000,0.0000000
141,0.6600000,0.5720000,0.0000000
142,0.6600000,0.6600000,0.0000000
143,0.5720000,0.6600000,0.0000000
